"","School","Q9","Q10","variable","value"
"2443","NorthVernon","sproessig","North vernon elementry","num",166
"2444","NorthVernon","kloeker","North Vernon Elementary","num",166
"2445","NorthVernon","kloeker","North Vernon Elementary","num",166
"2446","NorthVernon","Kloeker","NVE","num",166
"2447","NorthVernon","kloeker","nve","num",166
"2448","NorthVernon","Kloeker","North Vernon Elementary","num",166
"2449","NorthVernon","Puckett","Nve","num",166
"2450","NorthVernon","Kloeker","NVE","num",166
"2451","NorthVernon","Patterson","North Vernon Elementary","num",166
"2452","NorthVernon","Patterson","North Vernon Elemtrice","num",166
"2453","NorthVernon"," "," ","num",166
"2454","NorthVernon","kloekler","nve","num",166
"2455","NorthVernon","green","north vernon elementary","num",166
"2456","NorthVernon","Kloeker","North Vernon Elementary","num",166
"2457","NorthVernon","puckett","NVE","num",166
"2458","NorthVernon","kloeker","north  vernon  elementary","num",166
"2459","NorthVernon","puckett","noth vrnen nve","num",166
"2460","NorthVernon","kloeker","north vernon elementary","num",166
"2461","NorthVernon","Skinner","North Vernon Elemantary","num",166
"2462","NorthVernon"," "," ","num",166
"2463","NorthVernon","Puckett","NVE","num",166
"2464","NorthVernon"," "," ","num",166
"2465","NorthVernon","green","North Vernon Elementary","num",166
"2466","NorthVernon","skinner","north vernon elementry","num",166
"2467","NorthVernon","Patterson","North Vernon Elementrey","num",166
"2468","NorthVernon","Patterson","North Vernon Elementry","num",166
"2469","NorthVernon","Patterson","North Vernon Elementary","num",166
"2470","NorthVernon","Findley","North Vernon Elementary","num",166
"2471","NorthVernon","Findley","North Vernon Elementry","num",166
"2472","NorthVernon","Skinner","North Vernon Elementry","num",166
"2473","NorthVernon","skinner","nve","num",166
"2474","NorthVernon","skinner","N.V.E","num",166
"2475","NorthVernon","Skinner","North Vernon Elementary","num",166
"2476","NorthVernon","Findley","North Vernon Elementary","num",166
"2477","NorthVernon","Findley","North Vernon Elementary","num",166
"2478","NorthVernon","Findley","North Vernon Elementary","num",166
"2479","NorthVernon","tammie","nve","num",166
"2480","NorthVernon","Green","North Vernon Elementary","num",166
"2481","NorthVernon","green","North Vernon Elementary","num",166
"2482","NorthVernon","Green","North Vernon Elementary","num",166
"2483","NorthVernon","Green","North Vernon Elementary","num",166
"2484","NorthVernon","Patterson","North Vernon Elementary","num",166
"2485","NorthVernon","kleoker","NVE","num",166
"2486","NorthVernon","Kloeker","NVE","num",166
"2487","NorthVernon","Findley","NVE","num",166
"2488","NorthVernon","Green","NVE","num",166
"2489","NorthVernon","Skinner","North Vernon","num",166
"2490","NorthVernon","Green","NVE","num",166
"2491","NorthVernon","Skinner","North Vernon Elementary","num",166
"2492","NorthVernon","Puckett","North Vernon Elementry","num",166
"2493","NorthVernon","pukett","north vernon elementry","num",166
"2494","NorthVernon","Skinner","North Vernon Elementary","num",166
"2495","NorthVernon","Skinner","North Vernon Elementry","num",166
"2496","NorthVernon","green","North Vernon Elementary","num",166
"2497","NorthVernon","green","NVE","num",166
"2498","NorthVernon","green","North Vernon Elementary","num",166
"2499","NorthVernon","Findley","North Vernon Elemtary","num",166
"2500","NorthVernon","Findley","North Vernon Elementary","num",166
"2501","NorthVernon","Findley","North Vernon Elementary","num",166
"2502","NorthVernon","Findley","North Vernon Elementary","num",166
"2503","NorthVernon","Findley","North Vernon Elementary","num",166
"2504","NorthVernon","Findley","NVE","num",166
"2505","NorthVernon","sproessig","north vernon elementrey","num",166
"2506","NorthVernon","Findley","North Vernon Elemantry","num",166
"2507","NorthVernon","Findley","North Vernon Elementry","num",166
"2508","NorthVernon","Findley","North Vernon Elementry","num",166
"2509","NorthVernon","Patterson","North Vernon Elementary","num",166
"2510","NorthVernon","Patterson","North Vernon Elementary","num",166
"2511","NorthVernon","Patterson","North Vernon Elementary","num",166
"2512","NorthVernon","Patterson","North Vernon Elemantry","num",166
"2513","NorthVernon","Mrs.patterson","NorthVeronElementray","num",166
"2514","NorthVernon","Findley","North Vernon Elementary","num",166
"2515","NorthVernon"," "," ","num",166
"2516","NorthVernon","Findley","North Vernon Elementary","num",166
"2517","NorthVernon","Findley","north venon elementry","num",166
"2518","NorthVernon","findley","north vernon elementary","num",166
"2519","NorthVernon","green","North Vernon Elementary","num",166
"2520","NorthVernon","Julie Green","North Vernon Elemtary","num",166
"2521","NorthVernon","Green","NVE","num",166
"2522","NorthVernon","green","North Vernon Elementry","num",166
"2523","NorthVernon"," "," ","num",166
"2524","NorthVernon"," "," ","num",166
"2525","NorthVernon","Puckett","North Vernon Elementry","num",166
"2526","NorthVernon","Kloeker","North Vernon Elementry","num",166
"2527","NorthVernon","mrs puckett","north vernon eleamentry","num",166
"2528","NorthVernon","Skinner","Nve","num",166
"2529","NorthVernon","Mrs.Skinner","North Vernon Elamantry","num",166
"2530","NorthVernon"," "," ","num",166
"2531","NorthVernon","sproessing","nve","num",166
"2532","NorthVernon","Skinner","North Vernon Elementary","num",166
"2533","NorthVernon","puckett","nve","num",166
"2534","NorthVernon","Puckett","N.V.E.","num",166
"2535","NorthVernon","Puckett","North Vernon Elementry","num",166
"2536","NorthVernon","puckett","NVE","num",166
"2537","NorthVernon","Patterson","North Vernon Elamentry","num",166
"2538","NorthVernon","sproessig","North Vernon Elementary","num",166
"2539","NorthVernon","patterson","north vernon elamentary","num",166
"2540","NorthVernon","Patterson","North Vernon Elementary","num",166
"2541","NorthVernon","Mrs.Patterson","NVE","num",166
"2542","NorthVernon","green","jc","num",166
"2543","NorthVernon","puckitt","nve","num",166
"2544","NorthVernon","Patterson","North Vernon Elementary","num",166
"2545","NorthVernon","Puckett","North Vernon Elementary","num",166
"2546","NorthVernon","Puckett","North Vernon Elementary","num",166
"2547","NorthVernon","Puckett","North Vernon Elemantry","num",166
"2548","NorthVernon","Skinner","North Vernon Elementary","num",166
"2549","NorthVernon","Puckett","North Vernon Elementary","num",166
"2550","NorthVernon","Skinner","North Vernon Elementary","num",166
"2551","NorthVernon","Patterson","North Vernon Elementary","num",166
"2552","NorthVernon","Findley","North Vernon Elementary","num",166
"2553","NorthVernon","puckett","North Vernon Elementary","num",166
"2554","NorthVernon","Skinner","North Vernon Elementary","num",166
"2555","NorthVernon","puckett","nve","num",166
"2556","NorthVernon","Skinner","North Vernon Elementary","num",166
"2557","NorthVernon","skinner","nve","num",166
"2558","NorthVernon","Findley","North Vernon Elementary","num",166
"2559","NorthVernon","mrs puckett","nve","num",166
"2560","NorthVernon","skinner","North Vernon Elamentry","num",166
"2561","NorthVernon","Mrs.Skinner","North Vernon Elemantary","num",166
"2562","PerryCentral","clorck","Perry Central Elementary","num",155
"2563","PerryCentral"," "," ","num",155
"2564","PerryCentral","jarboe","perrycenter","num",155
"2565","PerryCentral","jarboe","Perry central","num",155
"2566","PerryCentral","jarboe","perry central","num",155
"2567","PerryCentral","Taylor","Perry Central","num",155
"2568","PerryCentral","Jarboe","Perry central","num",155
"2569","PerryCentral","lange","Perry Cental Elenetry","num",155
"2570","PerryCentral"," "," ","num",155
"2571","PerryCentral","Lange","Perry Central","num",155
"2572","PerryCentral","taylor","perry cenntrol","num",155
"2573","PerryCentral","Taylor","Perry Central Elementary","num",155
"2574","PerryCentral","Taylor","Perry Central","num",155
"2575","PerryCentral","Taylor","Perry Central Elementary school","num",155
"2576","PerryCentral","Lange","Perry Central","num",155
"2577","PerryCentral","lange","perry central","num",155
"2578","PerryCentral"," "," ","num",155
"2579","PerryCentral","taylor","perry central","num",155
"2580","PerryCentral","Taylor","Perry Central Elementary school","num",155
"2581","PerryCentral","Talyor","Perry central","num",155
"2582","PerryCentral","Taylor","Perry central","num",155
"2583","PerryCentral","Taylor","Perry Central","num",155
"2584","PerryCentral","Taylor","Perry Central Elementary School","num",155
"2585","PerryCentral","Taylor","Perry Central","num",155
"2586","PerryCentral","Clark","Perry Central","num",155
"2587","PerryCentral","Clark","perry central","num",155
"2588","PerryCentral","lange","Perry central","num",155
"2589","PerryCentral","Lange","Perry Central","num",155
"2590","PerryCentral","taylor","perry central","num",155
"2591","PerryCentral","Taylor","Perry Central","num",155
"2592","PerryCentral","clark","perry central","num",155
"2593","PerryCentral","mrs sweat and mrs kelly","perry ceantral","num",155
"2594","PerryCentral","Sweat","Perry Central","num",155
"2595","PerryCentral","Taylor","Perry Central","num",155
"2596","PerryCentral","sweat","Perry Central","num",155
"2597","PerryCentral","Kelly/Sweat","Perry Centrel Elementry School","num",155
"2598","PerryCentral","clark","Perry Central","num",155
"2599","PerryCentral","Clark","Perry Central","num",155
"2600","PerryCentral","Clark","perry central","num",155
"2601","PerryCentral","Sweat","perry central elematrey","num",155
"2602","PerryCentral","sweat","Perry central ellamentery school","num",155
"2603","PerryCentral","Kelly","Perry Central","num",155
"2604","PerryCentral"," "," ","num",155
"2605","PerryCentral","Jarboe","Perry Central","num",155
"2606","PerryCentral","Jarboe","Perry Central Elementary","num",155
"2607","PerryCentral","Kelly/Sweat","Perry Central Elementary","num",155
"2608","PerryCentral","Sweat","Perry Central","num",155
"2609","PerryCentral","sweat","pc","num",155
"2610","PerryCentral"," "," ","num",155
"2611","PerryCentral","Jarboe","Perry Central Elementry","num",155
"2612","PerryCentral","Jarboe","Perry Central elementary","num",155
"2613","PerryCentral","Jarboe","Perry Central","num",155
"2614","PerryCentral","Jarboe","Perry Central Elementary","num",155
"2615","PerryCentral","Jarboe","Perry Central Elementary","num",155
"2616","PerryCentral","Jarboe","Perry Cenatral","num",155
"2617","PerryCentral","Jarboe","Perry Central","num",155
"2618","PerryCentral","Jarboe","Perry Central elementary","num",155
"2619","PerryCentral","Jarboe","perry central elementry","num",155
"2620","PerryCentral","Mrs. Jarboe","Perry central elementary","num",155
"2621","PerryCentral","kelly/sweat","perry central","num",155
"2622","PerryCentral","Jarboe","Perry Strl","num",155
"2623","PerryCentral","Jarboe","Perry Central Elementary","num",155
"2624","PerryCentral","Jarboe","Perry Central","num",155
"2625","PerryCentral","Lueken","Perry Central","num",155
"2626","PerryCentral","Lueken","Perry Central","num",155
"2627","PerryCentral","lueken","perry centrale","num",155
"2628","PerryCentral","lueken","perry centrel","num",155
"2629","PerryCentral","Lueken","Perry Central","num",155
"2630","PerryCentral","Lueken","Perry Central","num",155
"2631","PerryCentral","Lueken","Perry Central","num",155
"2632","PerryCentral","Lueken","Perry central","num",155
"2633","PerryCentral","Lueken","Perry Central","num",155
"2634","PerryCentral","lueken","perry central","num",155
"2635","PerryCentral","lueken","Perry central","num",155
"2636","PerryCentral","Lueken","Perry Central Elementery","num",155
"2637","PerryCentral","lueken","perry central","num",155
"2638","PerryCentral","lueken","Perry Central Elementry","num",155
"2639","PerryCentral","Lueken","Perry Central","num",155
"2640","PerryCentral"," "," ","num",155
"2641","PerryCentral","Lueken","Perry Central","num",155
"2642","PerryCentral","Clark","Perry Central Elementary","num",155
"2643","PerryCentral","Clark","Perry Central","num",155
"2644","PerryCentral","clark","Perry Central","num",155
"2645","PerryCentral","clark","perry central elementry","num",155
"2646","PerryCentral","holly","perry central","num",155
"2647","PerryCentral","lange","perry central","num",155
"2648","PerryCentral","Lange","Perry Central","num",155
"2649","PerryCentral","clark","perry central","num",155
"2650","PerryCentral","clark","perry central","num",155
"2651","PerryCentral","longe","Perry Central","num",155
"2652","PerryCentral","Clark","Perry Central Elementary","num",155
"2653","PerryCentral","lange","Perry Central","num",155
"2654","PerryCentral","lange","perry central","num",155
"2655","PerryCentral","lange","perry central","num",155
"2656","PerryCentral","Lange","perry central","num",155
"2657","PerryCentral","Lange","Perry Central","num",155
"2658","PerryCentral","billow mayson","Perry central","num",155
"2659","PerryCentral","lange","perry central","num",155
"2660","PerryCentral","Clark","Perry Central Elementary","num",155
"2661","PerryCentral","jarboe","Perry central","num",155
"2662","PerryCentral","Lange","Perry Central","num",155
"2663","PerryCentral","Clark","Perry Central Elementary","num",155
"2664","PerryCentral","Taylor","Perry Central Elementary School","num",155
"2665","PerryCentral","clark","perry central elementary","num",155
"2666","PerryCentral","lange","perry central","num",155
"2667","PerryCentral","Lange","Perry Central","num",155
"2668","PerryCentral","Lange","Perry Central","num",155
"2669","PerryCentral","taylor","Perry Central","num",155
"2670","PerryCentral","Tayor","perry central","num",155
"2671","PerryCentral"," "," ","num",155
"2672","PerryCentral","Sweat"," PPerry Central Elementary School","num",155
"2673","PerryCentral","taylor","perry central","num",155
"2674","PerryCentral","Taylor","Perry Central Elementary School","num",155
"2675","PerryCentral","Sweat","Perry Central","num",155
"2676","PerryCentral","Sweat/Kelly","Perry Central","num",155
"2677","PerryCentral","Sweat/Kelly","Perry Central","num",155
"2678","PerryCentral","Kelly/Sweat","Perry Central","num",155
"2679","PerryCentral","Sweat/Kelly","Perry Central","num",155
"2680","PerryCentral","Mr.Tylor","Perry centerol","num",155
"2681","PerryCentral","Taylor","Perry Central","num",155
"2682","PerryCentral","Taylor","Perry Central Elementary","num",155
"2683","PerryCentral","Taylor","Perry Central","num",155
"2684","PerryCentral","Taylor","Perry Central","num",155
"2685","PerryCentral","Taylor","Perry Central Elementary","num",155
"2686","PerryCentral","Taylor","PerryCentral","num",155
"2687","PerryCentral","Taylor","Perry central elementary school","num",155
"2688","PerryCentral","Taylor","perry central","num",155
"2689","PerryCentral","Clark","Perry Central","num",155
"2690","Randolph","Bowman","Randolph Southern Elementry","num",23
